ids,date,flag,user,text,target
1467949516,Mon Apr 06 22:57:24 PDT 2009,NO_QUERY,skitterrusty,my throat is still really sore was meant to be going on day camp from friday but not so sure now,0
1468022265,Mon Apr 06 23:18:18 PDT 2009,NO_QUERY,acecortinaboy,smugness gone my train also failed to turn up so heading for victoria followed by an unpleasant tube ride to the city,0
2193322731,Tue Jun 16 08:18:02 PDT 2009,NO_QUERY,pilotjo,that nice go on short trip hmm ya hor chalet try to rearrange another date,1
1467960196,Mon Apr 06 23:00:22 PDT 2009,NO_QUERY,ilovedanah,brian do not make me fuck up lol replied ur message did get my miss,0
2193576003,Tue Jun 16 08:38:43 PDT 2009,NO_QUERY,izzybizzy113,haha yeah but of course love mcfly more lol,1
1467983249,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,jennygacy,that horrible sorryto hear that,0
1468039579,Mon Apr 06 23:23:46 PDT 2009,NO_QUERY,hermorrine,between that and the italy earthquake it been very sad news day,0
2193343076,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,jedidja,cool pushups are great diet is of weight bodyfat fixing highly recommend primal eating regardless great stuff,1
2193403155,Tue Jun 16 08:24:41 PDT 2009,NO_QUERY,GodFirst08,definitely should not be ashamed,1
2193525663,Tue Jun 16 08:34:36 PDT 2009,NO_QUERY,DL_Christine,love you,1
2193529333,Tue Jun 16 08:34:54 PDT 2009,NO_QUERY,abhutchison,did not realize you had shop really cute stuff,1
1468045819,Mon Apr 06 23:25:42 PDT 2009,NO_QUERY,browncoat24,damnit was really digging this season of reaper,0
1467931070,Mon Apr 06 22:52:06 PDT 2009,NO_QUERY,calee01,on popular music by adorno is probably the most difficult reading ever prescribed actually struggling to continue,0
2193553301,Tue Jun 16 08:36:51 PDT 2009,NO_QUERY,Shizzy_,hahaha cannot luh ll feel bad coz he got to work so we talk when we can guess thats enough hahaha,1
2193452502,Tue Jun 16 08:28:42 PDT 2009,NO_QUERY,eneskayahan,congrats from lakers fans from turkey we cheered for lakers and booed hedo,1
1467978585,Mon Apr 06 23:05:29 PDT 2009,NO_QUERY,NahStarSeeYa,had put my dog down today too someone ran her over,0
1467817374,Mon Apr 06 22:21:30 PDT 2009,NO_QUERY,ajaxpro,sorry bed time came here gmt,0
1468031616,Mon Apr 06 23:21:10 PDT 2009,NO_QUERY,Breeze_81,played another hand very bad and lost half my stack,0
1467901250,Mon Apr 06 22:43:44 PDT 2009,NO_QUERY,jiriteach,geez what busy afternoon meetings emails meetings and email and more meetings pm and the day is still going ah its dark and,0
2193401077,Tue Jun 16 08:24:30 PDT 2009,NO_QUERY,vicki_anne,is going to lay out by the pool,1
2193321503,Tue Jun 16 08:17:56 PDT 2009,NO_QUERY,qing_ling,no luck at the omy sg singapore blog awards haha try again next year then,1
2193550967,Tue Jun 16 08:36:39 PDT 2009,NO_QUERY,colbows,please follow so can dm for the giveaway,1
2193427403,Tue Jun 16 08:26:40 PDT 2009,NO_QUERY,_MisterG,you ll be just round the corner from me ok big corner then,1
1467983745,Mon Apr 06 23:06:59 PDT 2009,NO_QUERY,itsviolet,thought you would support me on this,0
1468014571,Mon Apr 06 23:15:57 PDT 2009,NO_QUERY,Monika29,work laptop is officially dead not happy at all,0
1468041919,Mon Apr 06 23:24:31 PDT 2009,NO_QUERY,gi_gi_bee,an empty rum barrel is sad rum barrel shakes head the horror the horror,0
2193502136,Tue Jun 16 08:32:41 PDT 2009,NO_QUERY,HealthNuggets,will check into the links sorry about that thanks for the heads up,1
1468006296,Mon Apr 06 23:13:27 PDT 2009,NO_QUERY,shroedernz,going thru town and traffic on bypass is stink,0
2193577616,Tue Jun 16 08:38:51 PDT 2009,NO_QUERY,twisted4ddub,mornin enjoying beautiful morning here in phoenix not too bad out yet,1
1467900545,Mon Apr 06 22:43:31 PDT 2009,NO_QUERY,brookes4402,homework,0
1467855673,Mon Apr 06 22:31:29 PDT 2009,NO_QUERY,IluvJoelMadden,going to school soon can not find anything to wear gosh it so hard,0
1467822522,Mon Apr 06 22:22:49 PDT 2009,NO_QUERY,Jenn_L,where did move to thought were already in sd hmmm random found me glad to hear yer doing well,0
1467872175,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,edsed,still can not find my keys,0
1467856352,Mon Apr 06 22:31:40 PDT 2009,NO_QUERY,AshaleaMay,currently at work,0
1467876711,Mon Apr 06 22:37:04 PDT 2009,NO_QUERY,latoyanlegania,is still nursing my nile but glad he is feeling better hate when my baby is sick,0
2193371682,Tue Jun 16 08:22:03 PDT 2009,NO_QUERY,MissAshAsh,well thank you,1
2193346941,Tue Jun 16 08:20:03 PDT 2009,NO_QUERY,briixonicole,hate you,1
2193343666,Tue Jun 16 08:19:47 PDT 2009,NO_QUERY,doubleSy,jbs new album and new york will check back in through out the day love wish you were coming with me xoxo,1
2193527430,Tue Jun 16 08:34:44 PDT 2009,NO_QUERY,katiehogan,goood morning biking to hanna for breakfast,1
2193427134,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,parawhore182,im busy drooling over this video but yeahh it does work captain,1
1468053611,Mon Apr 06 23:28:09 PDT 2009,NO_QUERY,mariejamora,also send some updates in plurk but upload photos on twitter you didnt see any of my updates on plurk zero,0
1467985226,Mon Apr 06 23:07:25 PDT 2009,NO_QUERY,Southpaw217,actually the whole site has finally been taken over by those damn russians,0
2193427932,Tue Jun 16 08:26:43 PDT 2009,NO_QUERY,vivalosviolence,double decker buses are wonderful,1
2193453924,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,rawr_becca,thats one way to look at it,1
2193476429,Tue Jun 16 08:30:37 PDT 2009,NO_QUERY,keevs33,cousin lol and now more mins,1
2193345411,Tue Jun 16 08:19:55 PDT 2009,NO_QUERY,mskas,happy birthday to the late tupac my nd major rap crush my heart belonged to kwame st,1
2193373567,Tue Jun 16 08:22:12 PDT 2009,NO_QUERY,TheMrsMurphy,how the weather been down there anything to scare you yet,1
1467962502,Mon Apr 06 23:00:58 PDT 2009,NO_QUERY,hollywoodgiant,not feeling well and back hurts,0
2193427163,Tue Jun 16 08:26:39 PDT 2009,NO_QUERY,CrazySlutty,awh cool,1
2193575338,Tue Jun 16 08:38:40 PDT 2009,NO_QUERY,spiderylue,oh my god cookie dough frijj just spaffed in my pants so much joy for,1
1467896463,Mon Apr 06 22:42:22 PDT 2009,NO_QUERY,algaebiofuels,getting annoyed easily today biofuel proposal getting annoyed easily today biof,0
1468035468,Mon Apr 06 23:22:25 PDT 2009,NO_QUERY,NTHR47,hope you are not referring to me say hello to your new stalker lol,0
1467928764,Mon Apr 06 22:51:27 PDT 2009,NO_QUERY,you_undaft_cow,you know was thinking need money,0
2193577941,Tue Jun 16 08:38:53 PDT 2009,NO_QUERY,lexi234,got home an hour ago ate lunch watched some tv and now listening to kelly clarkson no exam tomorrow yay down to go,1
2193527670,Tue Jun 16 08:34:46 PDT 2009,NO_QUERY,camdana_cole,to whoever invented philly cheese steaks thank you and right now so does my tummy,1
1468018610,Mon Apr 06 23:17:10 PDT 2009,NO_QUERY,CelesteChong,reeked of alcohol at the dentist this morning was drunk when put on my tshirt realised it had huge stain dentist looked disgusted,0
1468042132,Mon Apr 06 23:24:35 PDT 2009,NO_QUERY,pcholody,it was sleepless night,0
1467964229,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,farty_brando,hey you said matt was gonna go all ballistic was disappointed good ep tho mostly,0
2193475424,Tue Jun 16 08:30:32 PDT 2009,NO_QUERY,dafootballer,hey is the site down it wont load for me also if your still offering that free hosting thanks,1
2193551398,Tue Jun 16 08:36:41 PDT 2009,NO_QUERY,siierra86,new tatoo love you megggiiiee,1
1467926444,Mon Apr 06 22:50:48 PDT 2009,NO_QUERY,ElliotTucker,nasty budget due and my iphone is being sent to apple today,0
1468023501,Mon Apr 06 23:18:40 PDT 2009,NO_QUERY,jennkitty,roomie was home all day all he had to do was scratch at the door comforter has to goto large laundromat machines,0
1467981584,Mon Apr 06 23:06:21 PDT 2009,NO_QUERY,triner,tired feel like crap and the world feels all crummy make me happy usb disco mouse,0
1467917718,Mon Apr 06 22:48:17 PDT 2009,NO_QUERY,beccaomgz,that happened to me saturday night along with my glittery green lighter,0
2193526890,Tue Jun 16 08:34:42 PDT 2009,NO_QUERY,MSB7,happy bday,1
2193403224,Tue Jun 16 08:24:41 PDT 2009,NO_QUERY,lojalita,haha good to know ll close it when go check on the plants thanks for the heads up,1
1467951568,Mon Apr 06 22:57:59 PDT 2009,NO_QUERY,spcake,why am the last to find out about these things like that you re on the twitter too,0
2193369975,Tue Jun 16 08:21:54 PDT 2009,NO_QUERY,eeeevelyn,one more to go and ll be done,1
2193601969,Tue Jun 16 08:40:49 PDT 2009,NO_QUERY,TheWDBoards,thewdb com very cool to hear old walt interviews,1
1468014191,Mon Apr 06 23:15:51 PDT 2009,NO_QUERY,alicebeneicke,fed bokkie too many birthday treats sicko,0
1468036478,Mon Apr 06 23:22:44 PDT 2009,NO_QUERY,kasperapd,completely wiped and reloaded the lost all bbm contacts going to bed sad,0
1467836583,Mon Apr 06 22:26:29 PDT 2009,NO_QUERY,homeworld,you do not follow me either and work for you,0
2193501477,Tue Jun 16 08:32:38 PDT 2009,NO_QUERY,MelissaMcClure,rumor has it that movie is in the works,1
2193401213,Tue Jun 16 08:24:31 PDT 2009,NO_QUERY,HootrvilMayor,pm suck on the other hand have to call my cl workers to talk to them seldom call,1
1467824967,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,playboybacon,mo jobs no money how in the hell is min wage here clams an hour,0
2193530019,Tue Jun 16 08:34:58 PDT 2009,NO_QUERY,friskygeek,right click repost,1
1468023365,Mon Apr 06 23:18:38 PDT 2009,NO_QUERY,addictedtotext,it going to be nice again tomorrow and then the rain comes back no nice weather for my birthday,0
1468043300,Mon Apr 06 23:24:57 PDT 2009,NO_QUERY,c8linodonnell,yay for baseball season boo to yankees losing their first game,0
1468011003,Mon Apr 06 23:14:56 PDT 2009,NO_QUERY,Syppress,no free comp lol,0
2193403827,Tue Jun 16 08:24:44 PDT 2009,NO_QUERY,Sharan23,just treated myself to very comfy looking red phonics hoody,1
2193527366,Tue Jun 16 08:34:44 PDT 2009,NO_QUERY,brimil,haha know that why said like comcast so much because of their twitter crew,1
1467835345,Mon Apr 06 22:26:10 PDT 2009,NO_QUERY,RU_it_girl,should have paid more attention when we covered photoshop in my webpage design class in undergrad,0
2193346115,Tue Jun 16 08:19:59 PDT 2009,NO_QUERY,Lil_Myrick10,just got done with her first set of senior pics they were very pretty,1
1468000014,Mon Apr 06 23:11:39 PDT 2009,NO_QUERY,purrtygurl717,just got done watching the new house episode definitely one of the saddest episodes ever,0
2193427063,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,5ummer,lol get that lot it stands for quality management representative ka,1
1468034467,Mon Apr 06 23:22:06 PDT 2009,NO_QUERY,gmthomas,totally have like four girl options and none of them seem viable,0
2193576815,Tue Jun 16 08:38:47 PDT 2009,NO_QUERY,sarasmile13,agreed soulful eyes,1
2193551468,Tue Jun 16 08:36:42 PDT 2009,NO_QUERY,slimgoodies,sweet thanks for posting that and for letting us know,1
1467989188,Mon Apr 06 23:08:33 PDT 2009,NO_QUERY,littlefoxy,so sorry to hear that it always sad when we lose those close to us as we loved them,0
2193453902,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,atlnav,overs of or overs of they are down to overs now used to love doing the math during the games,1
2193428669,Tue Jun 16 08:26:46 PDT 2009,NO_QUERY,blakelitaker,good morning movie night at jim house last night was fun about eat lunch then go the bank maybe wal mart later plans sara,1
2193577602,Tue Jun 16 08:38:51 PDT 2009,NO_QUERY,charitojoy,god works mysteriously learn that if think of the world wonderfully you will receive more get what ask for,1
1467930157,Mon Apr 06 22:51:50 PDT 2009,NO_QUERY,sunshinegarma,duckling in famous children book stolen from boston public garden the boston globe via oh no,0
1467998954,Mon Apr 06 23:11:21 PDT 2009,NO_QUERY,joyindiscovery,time to come back to flawda for double dates no seriously sorry to hear that,0
1467844140,Mon Apr 06 22:28:32 PDT 2009,NO_QUERY,Twokids1,lol wish they understood daylight savings has ended though and breakfast is an hour later they keep waking the kids up too,0
1467953500,Mon Apr 06 22:58:33 PDT 2009,NO_QUERY,candilaria,haha im not that ballin still got bills to paaaaay,0
2193551240,Tue Jun 16 08:36:40 PDT 2009,NO_QUERY,kileyjean,job interview here we go,1
1467987098,Mon Apr 06 23:07:57 PDT 2009,NO_QUERY,mynameissasha,want one too is the branch in midv open too,0
2193403492,Tue Jun 16 08:24:42 PDT 2009,NO_QUERY,ne1else,will be baking my butt of this week catch up the bba ers darn summer parties have me falling behind,1
2193321678,Tue Jun 16 08:17:56 PDT 2009,NO_QUERY,StevenL57,had great time at boloco sorry did not get chance to say hi must have been eating,1
2193474739,Tue Jun 16 08:30:29 PDT 2009,NO_QUERY,yumstationery,yes do think that great and agree need to post something fresssssh,1
2193428822,Tue Jun 16 08:26:47 PDT 2009,NO_QUERY,emoeby,attn have friend looking for rtg tickets first to dm me gets the info,1
1467945885,Mon Apr 06 22:56:20 PDT 2009,NO_QUERY,GillianMe,sorry emma is swarley goldfish sad for,0
1468018399,Mon Apr 06 23:17:06 PDT 2009,NO_QUERY,murielara,okay so still no school,0
1467998657,Mon Apr 06 23:11:16 PDT 2009,NO_QUERY,Kena_Howard,still procrastinating hate organizing my clothes there just so much,0
1467901839,Mon Apr 06 22:43:54 PDT 2009,NO_QUERY,SummerJSanders,lol they are some emotional ass men omg all this late night eating both of us are broke,0
1467839816,Mon Apr 06 22:27:22 PDT 2009,NO_QUERY,viviana09,wednesday my day do not know what do,0
1468052623,Mon Apr 06 23:27:50 PDT 2009,NO_QUERY,tomazstolfa,ve just spent hour to enter all the bureaucratic nonsense for march what waste of my time,0
2193551954,Tue Jun 16 08:36:44 PDT 2009,NO_QUERY,brownbeansprout,yet why can not feel sorry for you lol seriously tho safe travels,1
2193529012,Tue Jun 16 08:34:53 PDT 2009,NO_QUERY,asandroq,no just love this,1
1467889574,Mon Apr 06 22:40:30 PDT 2009,NO_QUERY,Nrose09,yup night workouts the worst but unfortunetly my work schedule only allows me to go at night its tough,0
1467843075,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,darkninja757,sadly is going to bed,0
2193501461,Tue Jun 16 08:32:38 PDT 2009,NO_QUERY,boogymonster,your right,1
1467946810,Mon Apr 06 22:56:37 PDT 2009,NO_QUERY,TheDarrenxshow,mines too finding it well hard to get fit,0
1467951850,Mon Apr 06 22:58:04 PDT 2009,NO_QUERY,MissT09,absolutely not,0
1467999499,Mon Apr 06 23:11:30 PDT 2009,NO_QUERY,jj_1983,back at work john muir dr,0
1467811592,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,mybirch,need hug,0
1467936498,Mon Apr 06 22:53:39 PDT 2009,NO_QUERY,jtmal0723,sorry,0
1467969625,Mon Apr 06 23:02:55 PDT 2009,NO_QUERY,Pathia,yea am working tp hack my server to do the player thing for folks,0
2193369901,Tue Jun 16 08:21:54 PDT 2009,NO_QUERY,SassiDance,back from the city ve got new shoes,1
2193577641,Tue Jun 16 08:38:51 PDT 2009,NO_QUERY,Pixgremlin,you just had to throw that in tell her that say thanks for the eye contact at her brixton gig managed to get shot,1
2193346234,Tue Jun 16 08:20:00 PDT 2009,NO_QUERY,hayleyskittle,ha ha ha de la cool fancy seeing you here huh miss your face holidays me you and our good friend wine,1
1467871956,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,TimelessAKA,yes yes still trying to find picture that will upload correclty,0
2193502070,Tue Jun 16 08:32:41 PDT 2009,NO_QUERY,Samlovestiedye,kings dominion was freaking blast tony tyler cody linzy and jordan are the best people,1
1467906151,Mon Apr 06 22:45:05 PDT 2009,NO_QUERY,julez4,lmao im sorry poohpot ate it all,0
1467853431,Mon Apr 06 22:30:55 PDT 2009,NO_QUERY,erks,is alone downstairs working,0
2193553195,Tue Jun 16 08:36:50 PDT 2009,NO_QUERY,matilou,hi thanks for the follow,1
1467892667,Mon Apr 06 22:41:19 PDT 2009,NO_QUERY,karlcswanson,chiefdelphi is down,0
1468034646,Mon Apr 06 23:22:09 PDT 2009,NO_QUERY,strifethe3rd,so far have veiws on all my sites put together most of them were me checking out the updates made,0
1468037989,Mon Apr 06 23:23:14 PDT 2009,NO_QUERY,rockstarchick,knight lovely ladies sleepy now,0
1467937250,Mon Apr 06 22:53:53 PDT 2009,NO_QUERY,JMoze,just lost,0
1468034673,Mon Apr 06 23:22:10 PDT 2009,NO_QUERY,BOYTRONs,listening to bjork all is full of love crying,0
1467990628,Mon Apr 06 23:08:59 PDT 2009,NO_QUERY,joehnlein,this is true lol but it still slap in the face after such warm end of march,0
1468054357,Mon Apr 06 23:28:22 PDT 2009,NO_QUERY,teejay0109,tried to download tweetdeck but it wont download,0
2193343109,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,jpetticrew,have officially been granted off campus housing squarespace,1
1468044622,Mon Apr 06 23:25:22 PDT 2009,NO_QUERY,pfspleen,you stuck in traffic then my journey was traffic free this morning if it any help,0
1467860268,Mon Apr 06 22:32:40 PDT 2009,NO_QUERY,AmyJade,did not get shit done today so screwed,0
1467859025,Mon Apr 06 22:32:22 PDT 2009,NO_QUERY,LeeseEllen,so many channels yet so so boring lazy day again may have to find hobby,0
2193427039,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,fayemcc,lovesss the sun topped up the tan more cheeky tan lines,1
2193320856,Tue Jun 16 08:17:53 PDT 2009,NO_QUERY,frenchalps,nice touch from complimentary bag of haribo in my delivery of hiking clothes,1
1468001373,Mon Apr 06 23:12:02 PDT 2009,NO_QUERY,seriouslyben,could go but its in sydney,0
1467952985,Mon Apr 06 22:58:24 PDT 2009,NO_QUERY,mickeyness,hahaa just realized impune definitely isnt the word wanted dang so unclever,0
2193451626,Tue Jun 16 08:28:38 PDT 2009,NO_QUERY,musicman128,will not say,1
2193371453,Tue Jun 16 08:22:02 PDT 2009,NO_QUERY,anissarae,love miss enjoying your momma,1
1467906496,Mon Apr 06 22:45:10 PDT 2009,NO_QUERY,cristiana346,time to move my posterior and lose some fat my articulation are creaking so no more running but drool for some swimming,0
1467993608,Mon Apr 06 23:09:51 PDT 2009,NO_QUERY,mscproductions,can not sleep again,0
2193403474,Tue Jun 16 08:24:42 PDT 2009,NO_QUERY,briannie_xx,new to twitter,1
2193527841,Tue Jun 16 08:34:46 PDT 2009,NO_QUERY,astroross,it was an amazing race and the more think about it the more want to try it again sure can do better,1
2193553531,Tue Jun 16 08:36:52 PDT 2009,NO_QUERY,heidioftheopera,haz big piece of carrot cake to take home,1
1468020550,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,lahood19,struggling with eam law,0
2193402891,Tue Jun 16 08:24:39 PDT 2009,NO_QUERY,regilek,good morning sunshine,1
2193371495,Tue Jun 16 08:22:02 PDT 2009,NO_QUERY,unworthysaint,listening to the jen and dave show and eating some sesame chicken,1
2193579489,Tue Jun 16 08:39:00 PDT 2009,NO_QUERY,EvolveTom,yeah that does work better than just waiting for it in the end just wonder if have time to keep up good blog,1
2193320445,Tue Jun 16 08:17:50 PDT 2009,NO_QUERY,anbanan313,good morning,1
2193402641,Tue Jun 16 08:24:38 PDT 2009,NO_QUERY,johnalmonte,if you re looking for something to do you can make sales calls for my business,1
2193474225,Tue Jun 16 08:30:26 PDT 2009,NO_QUERY,David_Sean,my husband is going to have dinner ready for me coming home how lovelly,1
2193575839,Tue Jun 16 08:38:42 PDT 2009,NO_QUERY,bendotorg,largest fastest hotspot in is located in atlanta suck it people outside the atl jk no idea how to use it,1
2193373009,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,xxYOitsALEXxx,know now what is that haha,1
1467951422,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,felloff,sad that the feet of my macbook just fell off sad that the feet of my macbook just fell off,0
2193525731,Tue Jun 16 08:34:36 PDT 2009,NO_QUERY,DavidDMuir,love that ryan just admitted he chose the music he liked for pupil projects so he could rock out while they worked no rush though,1
2193426865,Tue Jun 16 08:26:37 PDT 2009,NO_QUERY,spot2805,that ll be fine sounds good thank you really really appreciate it,1
2193525761,Tue Jun 16 08:34:36 PDT 2009,NO_QUERY,authenticstyle,today be one who creates happiness share your love your smile your kindness,1
1468021282,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,sfpoetic,well that sucked,0
1467879328,Mon Apr 06 22:37:46 PDT 2009,NO_QUERY,flowerlilly,ooh excited and not even going be there long love youtube,0
2193575955,Tue Jun 16 08:38:42 PDT 2009,NO_QUERY,misscaroline16,scrubbed into surgery today,1
2193475716,Tue Jun 16 08:30:34 PDT 2009,NO_QUERY,vincentdidier1,bah de rien,1
1467813782,Mon Apr 06 22:20:34 PDT 2009,NO_QUERY,gi_gi_bee,oh dear were you drinking out of the forgotten table drinks,0
2193402172,Tue Jun 16 08:24:36 PDT 2009,NO_QUERY,ben_wiebe,tickled ffc cb to hear you say that even though this is twitter and did not actually hear you,1
1468017259,Mon Apr 06 23:16:45 PDT 2009,NO_QUERY,mishkia,aaaaand back to my literature review at least have friendly cup of coffee to keep me company,0
1467980858,Mon Apr 06 23:06:08 PDT 2009,NO_QUERY,Casey_Szulc,sad day manu out for the season,0
1467896253,Mon Apr 06 22:42:19 PDT 2009,NO_QUERY,chimshar,omg my mouth is in so much pain just wanna sleep untill its time to take my braces off,0
2193579092,Tue Jun 16 08:38:58 PDT 2009,NO_QUERY,cathriiin,neveer think that you both will get on well with each other,1
1468034417,Mon Apr 06 23:22:05 PDT 2009,NO_QUERY,raciedo,it so tired that im crying for no reason at all im about to try to get an hour and half in for tonight half what got last night,0
1467876944,Mon Apr 06 22:37:07 PDT 2009,NO_QUERY,taspence,is fucked to go back to ic,0
2193552895,Tue Jun 16 08:36:49 PDT 2009,NO_QUERY,Laurendaly,has day long date with god today no phones allowed the world can rage tomorrow but today am safe,1
1468037803,Mon Apr 06 23:23:11 PDT 2009,NO_QUERY,Kishya,need some help want to buy macbook pro but still inlove with my old powerbook,0
1467985166,Mon Apr 06 23:07:23 PDT 2009,NO_QUERY,rick93662,four games this fall modern warfare halo odst brutal legend and bioshock need more cash,0
2193528121,Tue Jun 16 08:34:48 PDT 2009,NO_QUERY,brettnoe,production meeting tonight trying to do the fundraiser to get money to do it by the way worked on the music dept vid yet,1
2193503156,Tue Jun 16 08:32:46 PDT 2009,NO_QUERY,RXTLN,beach full moon party thats one thing want to try there and pattaya of course,1
2193527998,Tue Jun 16 08:34:47 PDT 2009,NO_QUERY,MsMaria22,just got off work exhausted worked real hard today jk lmao only worked hrs,1
1468045539,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,Poe4,coming down with cold or bad allergies either way miserable,0
1467876652,Mon Apr 06 22:37:03 PDT 2009,NO_QUERY,SupernovaGirl,ooooooh sealclap see download shitloads of zip folders off chan have no internet moneys fuck yeah alicia mikey,0
2193452596,Tue Jun 16 08:28:43 PDT 2009,NO_QUERY,Scobleizer,that audience member was me,1
1467969478,Mon Apr 06 23:02:53 PDT 2009,NO_QUERY,michellepolus,this earthquake in italy has me sadden it only three hours away from naples where my family is,0
1467945151,Mon Apr 06 22:56:08 PDT 2009,NO_QUERY,Caprica,fraking app store is pissing me off,0
2193404649,Tue Jun 16 08:24:48 PDT 2009,NO_QUERY,ckmunson,maybe they can not drive buhahaha lamest joke ever,1
2193346991,Tue Jun 16 08:20:03 PDT 2009,NO_QUERY,flaka09,miss aric dont want to but do jimmy is wonderful and we getting along will if is the same when he gets here,1
2193574852,Tue Jun 16 08:38:37 PDT 2009,NO_QUERY,marshymiffy,loved the usa hockey team,1
1467872247,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,OhShayLaVie,my home town my mammy called all depressd pls explain parent let their yr old child walk alone hello its,0
2193373820,Tue Jun 16 08:22:14 PDT 2009,NO_QUERY,RockComplacency,but figure can still be happy if she does right,1
2193343974,Tue Jun 16 08:19:48 PDT 2009,NO_QUERY,Stephen03,love like always do,1
2193474515,Tue Jun 16 08:30:28 PDT 2009,NO_QUERY,majaricious,definitely my mom and angelina jolie,1
1468003324,Mon Apr 06 23:12:36 PDT 2009,NO_QUERY,jj_1983,back to work get to spend the next hours alone in the dispatch room,0
2193475920,Tue Jun 16 08:30:35 PDT 2009,NO_QUERY,lenikaspi,watching twilight again,1
2193345267,Tue Jun 16 08:19:55 PDT 2009,NO_QUERY,grantridley,going to play havn clue who playing but hopefully ll play well bientot,1
1468004846,Mon Apr 06 23:13:02 PDT 2009,NO_QUERY,elohveee,heartbroken over little sandra prayers are with the family,0
2193373047,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,jaredavery,is going iranian again today on twitter gotta love false flag operations they are very fun to do,1
1467835085,Mon Apr 06 22:26:06 PDT 2009,NO_QUERY,Ceejison,my tummy hurts wonder if the hypnosis has anything to do with it if so it working get it stop smoking,0
1468032456,Mon Apr 06 23:21:27 PDT 2009,NO_QUERY,harvick29fan,worked his heart out today doubling my weight at each station result stiff and pulled muscles ouch,0
2193321965,Tue Jun 16 08:17:58 PDT 2009,NO_QUERY,xxxzoe18xxx,ello all just joined as thought mite as well,1
1467900431,Mon Apr 06 22:43:29 PDT 2009,NO_QUERY,cescajo,last one but still not done,0
1467875163,Mon Apr 06 22:36:38 PDT 2009,NO_QUERY,saraguilford12,feeling lost naked and confused jk sort of no iphone for me,0
2193373590,Tue Jun 16 08:22:12 PDT 2009,NO_QUERY,thehousedog,hello everyone doggies included have not tweeted in about days weird,1
2193477148,Tue Jun 16 08:30:40 PDT 2009,NO_QUERY,colourwithme,im actually eating animal crackersss and watching will and grace ha whats crackinn,1
2193502915,Tue Jun 16 08:32:45 PDT 2009,NO_QUERY,asifrehmani,thanks for the all the advice heather it worked,1
1467872181,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,admdrw,know right dunno what is going on with twitter,0
2193474582,Tue Jun 16 08:30:28 PDT 2009,NO_QUERY,radha_,haha in that case you are just gonna blend into the crowd,1
1467839477,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,becklyn13,hanging in crooners wanna sing can not sucks,0
1467964211,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,nzcjs,no problem tongue in cheek remark lots of acronyms but no nz,0
2193554852,Tue Jun 16 08:36:58 PDT 2009,NO_QUERY,anant25121986,haveyouever been alone at night thought you heard footsteps behind and no one there fear of the dark by iron maiden,1
2193374279,Tue Jun 16 08:22:16 PDT 2009,NO_QUERY,wahine321,figuring this out am new here,1
2193554237,Tue Jun 16 08:36:55 PDT 2009,NO_QUERY,krazikiddx09,getting ready to have picnic in the park muh partner in crime and bestie oh press ctrl and then ctrl on itunes for surprise,1
2193502118,Tue Jun 16 08:32:41 PDT 2009,NO_QUERY,thecoffeedesk,most of these come from either real events or just the worst possible situations can imagine but do not hurt animals mw,1
1467845095,Mon Apr 06 22:28:48 PDT 2009,NO_QUERY,mannyrique,not calorie wise wish junk food was calorie free ate thing of sour skittles and big ass cherry coke,0
2193503572,Tue Jun 16 08:32:48 PDT 2009,NO_QUERY,chellyrae10,is ready to go swimming my nans pool,1
1467961106,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,la_discoteca,do not want to walk home in this snow who wants to pick me up,0
2193477965,Tue Jun 16 08:30:44 PDT 2009,NO_QUERY,dmcox,hear ya am the same way lol well happy tuesday,1
2193321473,Tue Jun 16 08:17:56 PDT 2009,NO_QUERY,SandraMotwary,sooo awesome just finished the vid adam jesse looking good lol who was that one dude though the one on the bass,1
2193346406,Tue Jun 16 08:20:01 PDT 2009,NO_QUERY,dennis_luis,dowld it hear it feel it and tell how you like it,1
1468015635,Mon Apr 06 23:16:16 PDT 2009,NO_QUERY,r_i_p_86,do not think there one close by last time checked the closest one was miles away,0
